# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.init.bridges.ms,1718279696231000000,1718279713898000000,0
workspaceModel.update.unloaded.entities.ms,1718279696231000000,1718279713898000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1718279696231000000,1718279713898000000,0
workspaceModel.loading.total.ms,1718279696231000000,1718279713898000000,0
workspaceModel.cachedValue.calculated.ms,1718279696231000000,1718279713898000000,0
workspaceModel.to.snapshot.ms,1718279696231000000,1718279713898000000,0
workspaceModel.cachedValueWithParameters.from.cache.ms,1718279696231000000,1718279713898000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1718279696231000000,1718279713898000000,0
writeAction.median.wait.ms,1718279696231000000,1718279713898000000,0
writeAction.wait.ms,1718279696231000000,1718279713898000000,0
writeAction.count,1718279696231000000,1718279713898000000,3
writeAction.max.wait.ms,1718279696231000000,1718279713898000000,5
VFS.fileChildByName,1718279696231000000,1718279713898000000,320
VFS.fileByIdCache.hits,1718279696231000000,1718279713898000000,1
VFS.fileByIdCache.misses,1718279696231000000,1718279713898000000,0
VFS.invertedFileNameIndex.requests,1718279696231000000,1718279713898000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1718279696231000000,1718279713898000000,89226
NonBlockingReadAction.failedExecutionTimeUs,1718279696231000000,1718279713898000000,0
NonBlockingReadAction.finalizedExecutionsCount,1718279696231000000,1718279713898000000,10
NonBlockingReadAction.failedExecutionsCount,1718279696231000000,1718279713898000000,0
AWTEventQueue.dispatchTimeTotalNS,1718279696231000000,1718279713898000000,463293281
workspaceModel.delayed.project.synchronizer.sync.ms,1718279696231000000,1718279713898000000,0
jps.project.serializers.load.ms,1718279696231000000,1718279713898000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1718279696231000000,1718279713898000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1718279696231000000,1718279713898000000,0
jps.library.entities.serializer.save.entities.ms,1718279696231000000,1718279713898000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1718279696231000000,1718279713898000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1718279696231000000,1718279713898000000,0
workspaceModel.save.cache.to.file.ms,1718279696231000000,1718279713898000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1718279696231000000,1718279713898000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1718279696231000000,1718279713898000000,0
workspaceModel.mutableEntityStorage.instances.count,1718279696231000000,1718279713898000000,0
jps.global.get.libraries.ms,1718279696231000000,1718279713898000000,0
jps.global.get.library.by.name.ms,1718279696231000000,1718279713898000000,0
jps.load.initial.state.ms,1718279696231000000,1718279713898000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1718279696231000000,1718279713898000000,0
workspaceModel.moduleBridge.before.changed.ms,1718279696231000000,1718279713898000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1718279696231000000,1718279713898000000,0
workspaceModel.load.cache.metadata.from.file.ms,1718279696231000000,1718279713898000000,0
jps.module.iml.entities.serializer.load.entities.ms,1718279696231000000,1718279713898000000,0
workspaceModel.orphan.listener.update.ms,1718279696231000000,1718279713898000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1718279696231000000,1718279713898000000,0
workspaceModel.do.save.caches.ms,1718279696231000000,1718279713898000000,0
jps.module.iml.entities.serializer.save.entities.ms,1718279696231000000,1718279713898000000,0
jps.facet.change.listener.before.change.events.ms,1718279696231000000,1718279713898000000,0
jps.library.entities.serializer.load.entities.ms,1718279696231000000,1718279713898000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1718279696231000000,1718279713898000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1718279696231000000,1718279713898000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1718279696231000000,1718279713898000000,0
jps.facet.change.listener.init.bridge.ms,1718279696231000000,1718279713898000000,0
jps.storage.jps.conf.reader.load.component.ms,1718279696231000000,1718279713898000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1718279696231000000,1718279713898000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1718279696231000000,1718279713898000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1718279696231000000,1718279713898000000,0
workspaceModel.global.apply.state.to.project.ms,1718279696231000000,1718279713898000000,0
workspaceModel.global.updates.ms,1718279696231000000,1718279713898000000,0
jps.global.initialize.library.bridges.after.loading.ms,1718279696231000000,1718279713898000000,0
jps.project.serializers.save.ms,1718279696231000000,1718279713898000000,2
jps.app.storage.content.reader.load.component.ms,1718279696231000000,1718279713898000000,0
jps.load.project.to.empty.storage.ms,1718279696231000000,1718279713898000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1718279696231000000,1718279713898000000,0
